2024-05-02 17:34:53,712 INFO    StreamThr :95354 [internal.py:wandb_internal():87] W&B internal server running at pid: 95354, started at: 2024-05-02 17:34:53.711756
2024-05-02 17:34:57,832 INFO    SenderThread:95354 [sender.py:send_request_log_artifact():1379] logged artifact clean_sample.csv - {'id': 'QXJ0aWZhY3Q6ODE4OTQ1ODI3', 'digest': 'd1caf0f1b6fe9e1d49d7c0b252c8b39a', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'clean_sample.csv', 'alias': 'latest'}, {'artifactCollectionName': 'clean_sample.csv', 'alias': 'reference'}, {'artifactCollectionName': 'clean_sample.csv', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE2OTYyNjg4MQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODE4OTQ1ODI3', 'versionIndex': 0}}, 'version': 'v0'}
2024-05-02 17:34:57,832 DEBUG   SenderThread:95354 [sender.py:send():334] send: exit
2024-05-02 17:34:57,832 INFO    SenderThread:95354 [sender.py:send_exit():557] handling exit code: 0
2024-05-02 17:34:57,832 INFO    SenderThread:95354 [sender.py:send_exit():559] handling runtime: 2
2024-05-02 17:34:57,832 INFO    SenderThread:95354 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-05-02 17:34:57,833 INFO    SenderThread:95354 [sender.py:send_exit():565] send defer
2024-05-02 17:34:57,833 DEBUG   HandlerThread:95354 [handler.py:handle_request():144] handle_request: defer
2024-05-02 17:34:57,833 INFO    HandlerThread:95354 [handler.py:handle_request_defer():170] handle defer: 0
2024-05-02 17:34:57,833 DEBUG   SenderThread:95354 [sender.py:send_request():361] send_request: defer
2024-05-02 17:34:57,833 INFO    SenderThread:95354 [sender.py:send_request_defer():581] handle sender defer: 0
2024-05-02 17:34:57,833 INFO    SenderThread:95354 [sender.py:transition_state():585] send defer: 1
2024-05-02 17:34:57,833 DEBUG   HandlerThread:95354 [handler.py:handle_request():144] handle_request: defer
2024-05-02 17:34:57,834 INFO    HandlerThread:95354 [handler.py:handle_request_defer():170] handle defer: 1
2024-05-02 17:34:57,834 DEBUG   SenderThread:95354 [sender.py:send_request():361] send_request: defer
2024-05-02 17:34:57,834 INFO    SenderThread:95354 [sender.py:send_request_defer():581] handle sender defer: 1
2024-05-02 17:34:57,834 INFO    SenderThread:95354 [sender.py:transition_state():585] send defer: 2
2024-05-02 17:34:57,834 DEBUG   HandlerThread:95354 [handler.py:handle_request():144] handle_request: defer
2024-05-02 17:34:57,834 INFO    HandlerThread:95354 [handler.py:handle_request_defer():170] handle defer: 2
2024-05-02 17:34:57,834 INFO    HandlerThread:95354 [system_monitor.py:finish():161] Stopping system monitor
2024-05-02 17:34:57,835 DEBUG   SystemMonitor:95354 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2024-05-02 17:34:57,835 DEBUG   SystemMonitor:95354 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2024-05-02 17:34:57,835 DEBUG   SystemMonitor:95354 [system_monitor.py:_start():141] Publishing last batch of metrics
2024-05-02 17:34:57,836 INFO    HandlerThread:95354 [interfaces.py:finish():175] Joined cpu
2024-05-02 17:34:57,836 INFO    HandlerThread:95354 [interfaces.py:finish():175] Joined disk
2024-05-02 17:34:57,845 INFO    HandlerThread:95354 [interfaces.py:finish():175] Joined gpu
2024-05-02 17:34:57,845 INFO    HandlerThread:95354 [interfaces.py:finish():175] Joined memory
2024-05-02 17:34:57,845 INFO    HandlerThread:95354 [interfaces.py:finish():175] Joined network
2024-05-02 17:34:57,845 DEBUG   SenderThread:95354 [sender.py:send_request():361] send_request: defer
2024-05-02 17:34:57,845 INFO    SenderThread:95354 [sender.py:send_request_defer():581] handle sender defer: 2
2024-05-02 17:34:57,845 INFO    SenderThread:95354 [sender.py:transition_state():585] send defer: 3
2024-05-02 17:34:57,845 DEBUG   SenderThread:95354 [sender.py:send():334] send: stats
2024-05-02 17:34:57,845 DEBUG   HandlerThread:95354 [handler.py:handle_request():144] handle_request: defer
2024-05-02 17:34:57,845 INFO    HandlerThread:95354 [handler.py:handle_request_defer():170] handle defer: 3
2024-05-02 17:34:57,846 DEBUG   SenderThread:95354 [sender.py:send_request():361] send_request: defer
2024-05-02 17:34:57,846 INFO    SenderThread:95354 [sender.py:send_request_defer():581] handle sender defer: 3
2024-05-02 17:34:57,846 INFO    SenderThread:95354 [sender.py:transition_state():585] send defer: 4
2024-05-02 17:34:57,846 DEBUG   HandlerThread:95354 [handler.py:handle_request():144] handle_request: defer
2024-05-02 17:34:57,846 INFO    HandlerThread:95354 [handler.py:handle_request_defer():170] handle defer: 4
2024-05-02 17:34:57,846 DEBUG   SenderThread:95354 [sender.py:send_request():361] send_request: defer
2024-05-02 17:34:57,846 INFO    SenderThread:95354 [sender.py:send_request_defer():581] handle sender defer: 4
2024-05-02 17:34:57,846 INFO    SenderThread:95354 [sender.py:transition_state():585] send defer: 5
2024-05-02 17:34:57,846 DEBUG   HandlerThread:95354 [handler.py:handle_request():144] handle_request: defer
2024-05-02 17:34:57,846 INFO    HandlerThread:95354 [handler.py:handle_request_defer():170] handle defer: 5
2024-05-02 17:34:57,847 DEBUG   SenderThread:95354 [sender.py:send():334] send: summary
2024-05-02 17:34:57,847 INFO    SenderThread:95354 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-05-02 17:34:57,847 DEBUG   SenderThread:95354 [sender.py:send_request():361] send_request: defer
2024-05-02 17:34:57,847 INFO    SenderThread:95354 [sender.py:send_request_defer():581] handle sender defer: 5
2024-05-02 17:34:57,847 INFO    SenderThread:95354 [sender.py:transition_state():585] send defer: 6
2024-05-02 17:34:57,847 DEBUG   HandlerThread:95354 [handler.py:handle_request():144] handle_request: defer
2024-05-02 17:34:57,847 INFO    HandlerThread:95354 [handler.py:handle_request_defer():170] handle defer: 6
2024-05-02 17:34:57,847 DEBUG   SenderThread:95354 [sender.py:send_request():361] send_request: defer
2024-05-02 17:34:57,847 INFO    SenderThread:95354 [sender.py:send_request_defer():581] handle sender defer: 6
2024-05-02 17:34:57,850 DEBUG   HandlerThread:95354 [handler.py:handle_request():144] handle_request: status_report
2024-05-02 17:34:58,030 DEBUG   HandlerThread:95354 [handler.py:handle_request():144] handle_request: poll_exit
2024-05-02 17:34:58,141 INFO    SenderThread:95354 [sender.py:transition_state():585] send defer: 7
2024-05-02 17:34:58,142 DEBUG   SenderThread:95354 [sender.py:send_request():361] send_request: poll_exit
2024-05-02 17:34:58,142 DEBUG   HandlerThread:95354 [handler.py:handle_request():144] handle_request: defer
2024-05-02 17:34:58,142 INFO    HandlerThread:95354 [handler.py:handle_request_defer():170] handle defer: 7
2024-05-02 17:34:58,142 DEBUG   SenderThread:95354 [sender.py:send_request():361] send_request: defer
2024-05-02 17:34:58,142 INFO    SenderThread:95354 [sender.py:send_request_defer():581] handle sender defer: 7
2024-05-02 17:34:58,428 INFO    Thread-12 :95354 [dir_watcher.py:_on_file_modified():292] file/dir modified: /root/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240502_173453-6lh2marh/files/config.yaml
2024-05-02 17:34:58,429 INFO    Thread-12 :95354 [dir_watcher.py:_on_file_modified():292] file/dir modified: /root/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240502_173453-6lh2marh/files/output.log
2024-05-02 17:34:58,429 INFO    Thread-12 :95354 [dir_watcher.py:_on_file_modified():292] file/dir modified: /root/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240502_173453-6lh2marh/files/wandb-summary.json
2024-05-02 17:34:59,031 DEBUG   HandlerThread:95354 [handler.py:handle_request():144] handle_request: poll_exit
2024-05-02 17:34:59,624 INFO    SenderThread:95354 [sender.py:transition_state():585] send defer: 8
2024-05-02 17:34:59,625 DEBUG   SenderThread:95354 [sender.py:send_request():361] send_request: poll_exit
2024-05-02 17:34:59,625 DEBUG   HandlerThread:95354 [handler.py:handle_request():144] handle_request: defer
2024-05-02 17:34:59,625 INFO    HandlerThread:95354 [handler.py:handle_request_defer():170] handle defer: 8
2024-05-02 17:34:59,625 DEBUG   SenderThread:95354 [sender.py:send_request():361] send_request: defer
2024-05-02 17:34:59,625 INFO    SenderThread:95354 [sender.py:send_request_defer():581] handle sender defer: 8
2024-05-02 17:34:59,632 INFO    SenderThread:95354 [sender.py:transition_state():585] send defer: 9
2024-05-02 17:34:59,633 DEBUG   HandlerThread:95354 [handler.py:handle_request():144] handle_request: defer
2024-05-02 17:34:59,633 INFO    HandlerThread:95354 [handler.py:handle_request_defer():170] handle defer: 9
2024-05-02 17:34:59,633 DEBUG   SenderThread:95354 [sender.py:send():334] send: artifact
2024-05-02 17:35:00,031 DEBUG   HandlerThread:95354 [handler.py:handle_request():144] handle_request: poll_exit
2024-05-02 17:35:00,429 INFO    Thread-12 :95354 [dir_watcher.py:_on_file_modified():292] file/dir modified: /root/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240502_173453-6lh2marh/files/output.log
2024-05-02 17:35:00,875 INFO    SenderThread:95354 [sender.py:send_artifact():1415] sent artifact job-https___github.com_zachpipher123_Project-Build-an-ML-Pipeline-Starter.git_src_basic_cleaning_run.py - {'id': 'QXJ0aWZhY3Q6ODE4OTQ1OTY0', 'digest': 'f505279b566bae41f1ae592d91c22f82', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_zachpipher123_Project-Build-an-ML-Pipeline-Starter.git_src_basic_cleaning_run.py', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE2OTYyNjkyMQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODE4OTQ1OTY0', 'versionIndex': 0}}, 'version': 'v0'}
2024-05-02 17:35:00,875 DEBUG   SenderThread:95354 [sender.py:send_request():361] send_request: defer
2024-05-02 17:35:00,875 INFO    SenderThread:95354 [sender.py:send_request_defer():581] handle sender defer: 9
2024-05-02 17:35:00,875 INFO    SenderThread:95354 [dir_watcher.py:finish():362] shutting down directory watcher
2024-05-02 17:35:01,430 INFO    SenderThread:95354 [dir_watcher.py:finish():392] scan: /root/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240502_173453-6lh2marh/files
2024-05-02 17:35:01,430 INFO    SenderThread:95354 [dir_watcher.py:finish():406] scan save: /root/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240502_173453-6lh2marh/files/requirements.txt requirements.txt
2024-05-02 17:35:01,430 INFO    SenderThread:95354 [dir_watcher.py:finish():406] scan save: /root/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240502_173453-6lh2marh/files/conda-environment.yaml conda-environment.yaml
2024-05-02 17:35:01,433 INFO    SenderThread:95354 [dir_watcher.py:finish():406] scan save: /root/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240502_173453-6lh2marh/files/config.yaml config.yaml
2024-05-02 17:35:01,433 INFO    SenderThread:95354 [dir_watcher.py:finish():406] scan save: /root/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240502_173453-6lh2marh/files/output.log output.log
2024-05-02 17:35:01,436 INFO    SenderThread:95354 [dir_watcher.py:finish():406] scan save: /root/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240502_173453-6lh2marh/files/wandb-summary.json wandb-summary.json
2024-05-02 17:35:01,442 INFO    SenderThread:95354 [dir_watcher.py:finish():406] scan save: /root/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240502_173453-6lh2marh/files/wandb-metadata.json wandb-metadata.json
2024-05-02 17:35:01,442 INFO    SenderThread:95354 [sender.py:transition_state():585] send defer: 10
2024-05-02 17:35:01,443 DEBUG   SenderThread:95354 [sender.py:send_request():361] send_request: poll_exit
2024-05-02 17:35:01,443 DEBUG   HandlerThread:95354 [handler.py:handle_request():144] handle_request: defer
2024-05-02 17:35:01,443 INFO    HandlerThread:95354 [handler.py:handle_request_defer():170] handle defer: 10
2024-05-02 17:35:01,444 DEBUG   SenderThread:95354 [sender.py:send_request():361] send_request: defer
2024-05-02 17:35:01,444 INFO    SenderThread:95354 [sender.py:send_request_defer():581] handle sender defer: 10
2024-05-02 17:35:01,444 INFO    SenderThread:95354 [file_pusher.py:finish():160] shutting down file pusher
2024-05-02 17:35:02,076 INFO    Thread-18 :95354 [upload_job.py:push():143] Uploaded file /root/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240502_173453-6lh2marh/files/config.yaml
2024-05-02 17:35:02,128 INFO    Thread-16 :95354 [upload_job.py:push():143] Uploaded file /root/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240502_173453-6lh2marh/files/requirements.txt
2024-05-02 17:35:02,187 INFO    Thread-19 :95354 [upload_job.py:push():143] Uploaded file /root/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240502_173453-6lh2marh/files/output.log
2024-05-02 17:35:02,189 INFO    Thread-17 :95354 [upload_job.py:push():143] Uploaded file /root/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240502_173453-6lh2marh/files/conda-environment.yaml
2024-05-02 17:35:02,198 INFO    Thread-20 :95354 [upload_job.py:push():143] Uploaded file /root/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240502_173453-6lh2marh/files/wandb-summary.json
2024-05-02 17:35:02,399 INFO    Thread-11 :95354 [sender.py:transition_state():585] send defer: 11
2024-05-02 17:35:02,399 DEBUG   HandlerThread:95354 [handler.py:handle_request():144] handle_request: defer
2024-05-02 17:35:02,399 INFO    HandlerThread:95354 [handler.py:handle_request_defer():170] handle defer: 11
2024-05-02 17:35:02,400 DEBUG   SenderThread:95354 [sender.py:send_request():361] send_request: defer
2024-05-02 17:35:02,400 INFO    SenderThread:95354 [sender.py:send_request_defer():581] handle sender defer: 11
2024-05-02 17:35:02,400 INFO    SenderThread:95354 [file_pusher.py:join():165] waiting for file pusher
2024-05-02 17:35:02,400 INFO    SenderThread:95354 [sender.py:transition_state():585] send defer: 12
2024-05-02 17:35:02,400 DEBUG   HandlerThread:95354 [handler.py:handle_request():144] handle_request: defer
2024-05-02 17:35:02,400 INFO    HandlerThread:95354 [handler.py:handle_request_defer():170] handle defer: 12
2024-05-02 17:35:02,400 DEBUG   SenderThread:95354 [sender.py:send_request():361] send_request: defer
2024-05-02 17:35:02,400 INFO    SenderThread:95354 [sender.py:send_request_defer():581] handle sender defer: 12
2024-05-02 17:35:02,524 INFO    SenderThread:95354 [sender.py:transition_state():585] send defer: 13
2024-05-02 17:35:02,524 DEBUG   HandlerThread:95354 [handler.py:handle_request():144] handle_request: defer
2024-05-02 17:35:02,524 INFO    HandlerThread:95354 [handler.py:handle_request_defer():170] handle defer: 13
2024-05-02 17:35:02,524 DEBUG   SenderThread:95354 [sender.py:send_request():361] send_request: defer
2024-05-02 17:35:02,524 INFO    SenderThread:95354 [sender.py:send_request_defer():581] handle sender defer: 13
2024-05-02 17:35:02,524 INFO    SenderThread:95354 [sender.py:transition_state():585] send defer: 14
2024-05-02 17:35:02,525 DEBUG   HandlerThread:95354 [handler.py:handle_request():144] handle_request: defer
2024-05-02 17:35:02,525 INFO    HandlerThread:95354 [handler.py:handle_request_defer():170] handle defer: 14
2024-05-02 17:35:02,525 DEBUG   SenderThread:95354 [sender.py:send():334] send: final
2024-05-02 17:35:02,525 DEBUG   SenderThread:95354 [sender.py:send():334] send: footer
2024-05-02 17:35:02,525 DEBUG   SenderThread:95354 [sender.py:send_request():361] send_request: defer
2024-05-02 17:35:02,525 INFO    SenderThread:95354 [sender.py:send_request_defer():581] handle sender defer: 14
2024-05-02 17:35:02,526 DEBUG   HandlerThread:95354 [handler.py:handle_request():144] handle_request: poll_exit
2024-05-02 17:35:02,526 DEBUG   SenderThread:95354 [sender.py:send_request():361] send_request: poll_exit
2024-05-02 17:35:02,527 DEBUG   HandlerThread:95354 [handler.py:handle_request():144] handle_request: server_info
2024-05-02 17:35:02,527 DEBUG   SenderThread:95354 [sender.py:send_request():361] send_request: server_info
2024-05-02 17:35:02,528 DEBUG   HandlerThread:95354 [handler.py:handle_request():144] handle_request: get_summary
2024-05-02 17:35:02,529 DEBUG   HandlerThread:95354 [handler.py:handle_request():144] handle_request: sampled_history
2024-05-02 17:35:02,773 INFO    MainThread:95354 [wandb_run.py:_footer_history_summary_info():3427] rendering history
2024-05-02 17:35:02,773 INFO    MainThread:95354 [wandb_run.py:_footer_history_summary_info():3459] rendering summary
2024-05-02 17:35:02,773 INFO    MainThread:95354 [wandb_run.py:_footer_sync_info():3383] logging synced files
2024-05-02 17:35:02,773 DEBUG   HandlerThread:95354 [handler.py:handle_request():144] handle_request: shutdown
2024-05-02 17:35:02,773 INFO    HandlerThread:95354 [handler.py:finish():841] shutting down handler
2024-05-02 17:35:03,527 INFO    WriterThread:95354 [datastore.py:close():299] close: /root/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240502_173453-6lh2marh/run-6lh2marh.wandb
2024-05-02 17:35:03,773 INFO    SenderThread:95354 [sender.py:finish():1491] shutting down sender
2024-05-02 17:35:03,773 INFO    SenderThread:95354 [file_pusher.py:finish():160] shutting down file pusher
2024-05-02 17:35:03,773 INFO    SenderThread:95354 [file_pusher.py:join():165] waiting for file pusher
